"x","y","beta_hat","beta_long","Z_surf","X_surf","moran_X_rep","moran_Z_rep","l_z","l_x","rho","gwr_std","gwr_bias","lgwr_std","lgwr_bias","moran_X_mean","moran_Z_mean","bw_mean"
0.428571428571429,0.357142857142857,1.25814250436141,1.01857668501775,0.194211941766695,0.290380177257313,0.189054192681538,0.222030817303419,0.05,0.05,0,0.186797921321758,-0.00421653526603332,0.0112671537251691,0.00331564657067255,0.28806504985396,0.285450845180715,90.4333333333333
0.5,0.357142857142857,1.69294811592774,1.01990527511478,-1.2114227620298,0.269670958059007,0.189054192681538,0.222030817303419,0.05,0.05,0,0.186797921321758,-0.00421653526603332,0.0112671537251691,0.00331564657067255,0.28806504985396,0.285450845180715,90.4333333333333
0.571428571428571,0.357142857142857,1.5104080325084,1.01795096137149,-2.25962250393235,-1.67680648143867,0.189054192681538,0.222030817303419,0.05,0.05,0,0.186797921321758,-0.00421653526603332,0.0112671537251691,0.00331564657067255,0.28806504985396,0.285450845180715,90.4333333333333
0.642857142857143,0.357142857142857,1.29131551938284,1.01599769198342,0.164039480243636,-0.312702512983605,0.189054192681538,0.222030817303419,0.05,0.05,0,0.186797921321758,-0.00421653526603332,0.0112671537251691,0.00331564657067255,0.28806504985396,0.285450845180715,90.4333333333333
0.714285714285714,0.357142857142857,1.05366568406847,1.01451619721102,0.0363213295599114,0.653066454631983,0.189054192681538,0.222030817303419,0.05,0.05,0,0.186797921321758,-0.00421653526603332,0.0112671537251691,0.00331564657067255,0.28806504985396,0.285450845180715,90.4333333333333
0.785714285714286,0.357142857142857,0.796491140814551,1.01330351786454,-0.111442792951337,-0.342183932280362,0.189054192681538,0.222030817303419,0.05,0.05,0,0.186797921321758,-0.00421653526603332,0.0112671537251691,0.00331564657067255,0.28806504985396,0.285450845180715,90.4333333333333
0.857142857142857,0.357142857142857,0.950209761836026,1.01230602969415,0.617798199051903,0.0213638697567456,0.189054192681538,0.222030817303419,0.05,0.05,0,0.186797921321758,-0.00421653526603332,0.0112671537251691,0.00331564657067255,0.28806504985396,0.285450845180715,90.4333333333333
0.928571428571428,0.357142857142857,1.05818410194416,1.01147802505487,2.27739912757614,0.138897506442098,0.189054192681538,0.222030817303419,0.05,0.05,0,0.186797921321758,-0.00421653526603332,0.0112671537251691,0.00331564657067255,0.28806504985396,0.285450845180715,90.4333333333333
1,0.357142857142857,1.08801259754459,1.01078349041479,0.0458659703286017,-0.630030828404827,0.189054192681538,0.222030817303419,0.05,0.05,0,0.186797921321758,-0.00421653526603332,0.0112671537251691,0.00331564657067255,0.28806504985396,0.285450845180715,90.4333333333333
0,0.428571428571429,1.06677210359614,1.00559791809048,-0.62708788784128,-0.289309647474508,0.189054192681538,0.222030817303419,0.05,0.05,0,0.186797921321758,-0.00421653526603332,0.0112671537251691,0.00331564657067255,0.28806504985396,0.285450845180715,90.4333333333333
0.0714285714285714,0.428571428571429,1.11885381353839,1.00676821501767,1.03760796128629,-1.0273278045063,0.189054192681538,0.222030817303419,0.05,0.05,0,0.186797921321758,-0.00421653526603332,0.0112671537251691,0.00331564657067255,0.28806504985396,0.285450845180715,90.4333333333333
0.142857142857143,0.428571428571429,1.13488487084762,1.00812085666798,-0.470473127746721,-1.00869230133627,0.189054192681538,0.222030817303419,0.05,0.05,0,0.186797921321758,-0.00421653526603332,0.0112671537251691,0.00331564657067255,0.28806504985396,0.285450845180715,90.4333333333333
0.214285714285714,0.428571428571429,1.01598304906509,1.00968087352044,-1.08666190807787,-1.06852791149208,0.189054192681538,0.222030817303419,0.05,0.05,0,0.186797921321758,-0.00421653526603332,0.0112671537251691,0.00331564657067255,0.28806504985396,0.285450845180715,90.4333333333333
0.285714285714286,0.428571428571429,0.717006696455139,1.01145694490223,-1.20733234837034,0.629057380429086,0.189054192681538,0.222030817303419,0.05,0.05,0,0.186797921321758,-0.00421653526603332,0.0112671537251691,0.00331564657067255,0.28806504985396,0.285450845180715,90.4333333333333
0.357142857142857,0.428571428571429,0.347569871346184,1.01340298752426,2.33603874530771,-0.600547928552219,0.189054192681538,0.222030817303419,0.05,0.05,0,0.186797921321758,-0.00421653526603332,0.0112671537251691,0.00331564657067255,0.28806504985396,0.285450845180715,90.4333333333333
0.428571428571429,0.428571428571429,1.17391837222299,1.01531790084952,-0.172055566374416,0.739241306193905,0.189054192681538,0.222030817303419,0.05,0.05,0,0.186797921321758,-0.00421653526603332,0.0112671537251691,0.00331564657067255,0.28806504985396,0.285450845180715,90.4333333333333
0.5,0.428571428571429,1.60875340266639,1.01659422262468,-0.198824067026609,0.4416925775783,0.189054192681538,0.222030817303419,0.05,0.05,0,0.186797921321758,-0.00421653526603332,0.0112671537251691,0.00331564657067255,0.28806504985396,0.285450845180715,90.4333333333333
0.571428571428571,0.428571428571429,1.39084884784574,1.01479236936094,-1.7876544310647,-0.406614523741632,0.189054192681538,0.222030817303419,0.05,0.05,0,0.186797921321758,-0.00421653526603332,0.0112671537251691,0.00331564657067255,0.28806504985396,0.285450845180715,90.4333333333333
0.642857142857143,0.428571428571429,1.23670240607642,1.01327891790328,-1.59841003026934,0.0953911639763305,0.189054192681538,0.222030817303419,0.05,0.05,0,0.186797921321758,-0.00421653526603332,0.0112671537251691,0.00331564657067255,0.28806504985396,0.285450845180715,90.4333333333333
