"x","y","beta_hat","beta_long","local_L_surf","Z_surf","X_surf","l_z","l_x","rho","gwr_std","gwr_bias","lgwr_std","lgwr_bias","local_L_std","local_L_mean","bw_mean"
0.428571428571429,0.714285714285714,1.26488530547847,0.940018634116375,0.41291294561767,-0.706095978262751,-1.43178761652996,0.2,0.2,0,0.341602761965418,0.00701335988570205,0.0228400283123039,-0.00505538710087202,0.216044765605703,0.000121651952856875,24.6333333333333
0.571428571428571,0.714285714285714,1.54881021364624,0.9450901676778,0.0580414285227326,-0.479439586593961,0.0719162385714283,0.2,0.2,0,0.341602761965418,0.00701335988570205,0.0228400283123039,-0.00505538710087202,0.216044765605703,0.000121651952856875,24.6333333333333
0.714285714285714,0.714285714285714,1.65617495419988,0.95129301177054,0.0743368517658178,1.02143331904434,0.599585160353665,0.2,0.2,0,0.341602761965418,0.00701335988570205,0.0228400283123039,-0.00505538710087202,0.216044765605703,0.000121651952856875,24.6333333333333
0.857142857142857,0.714285714285714,1.64625926095793,0.955664321978418,0.665009955168716,1.24681171157858,0.792578687157872,0.2,0.2,0,0.341602761965418,0.00701335988570205,0.0228400283123039,-0.00505538710087202,0.216044765605703,0.000121651952856875,24.6333333333333
1,0.714285714285714,1.62925843629692,0.958763631925554,0.763479785704492,2.30383535056838,1.43315396636111,0.2,0.2,0,0.341602761965418,0.00701335988570205,0.0228400283123039,-0.00505538710087202,0.216044765605703,0.000121651952856875,24.6333333333333
0,0.857142857142857,0.953018579273604,0.93344510457417,0.620854035097083,-0.179588564420878,-1.15310356471569,0.2,0.2,0,0.341602761965418,0.00701335988570205,0.0228400283123039,-0.00505538710087202,0.216044765605703,0.000121651952856875,24.6333333333333
0.142857142857143,0.857142857142857,0.976544240895371,0.934575911822178,0.599297150611158,-1.20271706869458,-1.89866873134816,0.2,0.2,0,0.341602761965418,0.00701335988570205,0.0228400283123039,-0.00505538710087202,0.216044765605703,0.000121651952856875,24.6333333333333
0.285714285714286,0.857142857142857,1.0036087173729,0.935180672659754,0.732170798768301,-1.64255412528322,-1.67160721339884,0.2,0.2,0,0.341602761965418,0.00701335988570205,0.0228400283123039,-0.00505538710087202,0.216044765605703,0.000121651952856875,24.6333333333333
0.428571428571429,0.857142857142857,1.25298795982806,0.936981599145402,0.388969611403765,-2.08873527031187,-0.8331513317421,0.2,0.2,0,0.341602761965418,0.00701335988570205,0.0228400283123039,-0.00505538710087202,0.216044765605703,0.000121651952856875,24.6333333333333
0.571428571428571,0.857142857142857,1.5794824318758,0.939748887682548,0.082969641257858,-0.84000793209968,0.930411952039533,0.2,0.2,0,0.341602761965418,0.00701335988570205,0.0228400283123039,-0.00505538710087202,0.216044765605703,0.000121651952856875,24.6333333333333
0.714285714285714,0.857142857142857,1.86838934438491,0.9436646838894,0.0405862927628271,1.65804200189347,0.900895264265486,0.2,0.2,0,0.341602761965418,0.00701335988570205,0.0228400283123039,-0.00505538710087202,0.216044765605703,0.000121651952856875,24.6333333333333
0.857142857142857,0.857142857142857,1.8264507143819,0.948459499266716,0.495575099473206,0.118150045977344,0.62533944592057,0.2,0.2,0,0.341602761965418,0.00701335988570205,0.0228400283123039,-0.00505538710087202,0.216044765605703,0.000121651952856875,24.6333333333333
1,0.857142857142857,1.77393912247027,0.951655771714158,0.694007309373254,1.28931444034586,1.98142180980084,0.2,0.2,0,0.341602761965418,0.00701335988570205,0.0228400283123039,-0.00505538710087202,0.216044765605703,0.000121651952856875,24.6333333333333
0,1,0.971412390774184,0.933329430787939,0.633650153563154,-1.42253226117753,-1.35071781418061,0.2,0.2,0,0.341602761965418,0.00701335988570205,0.0228400283123039,-0.00505538710087202,0.216044765605703,0.000121651952856875,24.6333333333333
0.142857142857143,1,0.994277334713439,0.933607134360976,0.812060438348757,-0.377139557130453,-1.22292462394071,0.2,0.2,0,0.341602761965418,0.00701335988570205,0.0228400283123039,-0.00505538710087202,0.216044765605703,0.000121651952856875,24.6333333333333
0.285714285714286,1,1.09495676982316,0.933621634995075,0.743449702161228,0.058282135201081,-1.31263712773709,0.2,0.2,0,0.341602761965418,0.00701335988570205,0.0228400283123039,-0.00505538710087202,0.216044765605703,0.000121651952856875,24.6333333333333
0.428571428571429,1,1.23190634733226,0.935187250997172,0.442586491833634,-1.3405834448905,-0.139938598794181,0.2,0.2,0,0.341602761965418,0.00701335988570205,0.0228400283123039,-0.00505538710087202,0.216044765605703,0.000121651952856875,24.6333333333333
0.571428571428571,1,1.57586966874871,0.936918465344013,0.0330460899761065,-0.867301939094265,-0.257837214665468,0.2,0.2,0,0.341602761965418,0.00701335988570205,0.0228400283123039,-0.00505538710087202,0.216044765605703,0.000121651952856875,24.6333333333333
0.714285714285714,1,1.85450843210654,0.938965967429931,0.052890363305226,0.354188142301972,-0.165279231326685,0.2,0.2,0,0.341602761965418,0.00701335988570205,0.0228400283123039,-0.00505538710087202,0.216044765605703,0.000121651952856875,24.6333333333333
0.857142857142857,1,1.93630566834114,0.943303533006006,0.43455083871126,-0.177462637955367,0.189630642024045,0.2,0.2,0,0.341602761965418,0.00701335988570205,0.0228400283123039,-0.00505538710087202,0.216044765605703,0.000121651952856875,24.6333333333333
1,1,1.90471801110486,0.946903679357091,0.475150392914782,1.9920728961839,1.84048935081782,0.2,0.2,0,0.341602761965418,0.00701335988570205,0.0228400283123039,-0.00505538710087202,0.216044765605703,0.000121651952856875,24.6333333333333
0,0,0.834156773204851,0.96197709468172,-0.132632766955718,-0.449472716007394,0.579015955101923,0.6,0.2,0,0.320785480595413,0.00352838292864862,0.0226450054881986,-0.00431713811421367,0.316001578658478,0.04559699690748,21.4666666666667
0.142857142857143,0,0.869043935398703,0.968042018994474,-0.0889677973285662,-0.355655305854282,-0.0780583344363723,0.6,0.2,0,0.320785480595413,0.00352838292864862,0.0226450054881986,-0.00431713811421367,0.316001578658478,0.04559699690748,21.4666666666667
0.285714285714286,0,0.960370404633385,0.976230925342292,-0.00217254121822609,-0.274818085267145,0.523868462962752,0.6,0.2,0,0.320785480595413,0.00352838292864862,0.0226450054881986,-0.00431713811421367,0.316001578658478,0.04559699690748,21.4666666666667
0.428571428571429,0,1.04630561888308,0.980305275520411,0.00126148572121744,0.0978659115169762,0.814958771525066,0.6,0.2,0,0.320785480595413,0.00352838292864862,0.0226450054881986,-0.00431713811421367,0.316001578658478,0.04559699690748,21.4666666666667
